id,title,authors,venue,year
2181,"efficient structural joins on indexed xml documents s chien , z vagena , d zhang , v tsotras , c zaniolo 2002",,vldb,
2182,foundations of preferences in database systems w kieпling 2002,,vldb,
2183,multi-dimensional regression analysis of time-series data streams vldb 2002,"y chen , g dong , j han , b wah , j wang",,
2184,continuous nearest neighbor search 2002,"y tao , d papadias , q shen",vldb,
2185,"progressive merge join : a generic and non-blocking sort-based join algorithm j dittrich , b seeger , d taylor , p widmayer vldb",,,2002.0
2186,"optimizing result prefetching in web search engines with segmented indices r lempel , s moran vldb",,,2002.0
2187,"i/o-conscious data preparation for large-scale web search engines m lifantsev , t chiueh vldb 2002",,,
2188,"approximate frequency counts over data streams g manku , r motwani vldb",,,2002.0
2189,"statstream : statistical monitoring of thousands of data streams in real time y zhu , d shasha",,vldb,2002.0
2190,adaptive index structures 2002,"y tao , d papadias",vldb,
2191,xpathlearner : an on-line self-tuning markov histogram for xml path selectivity estimation vldb,"l lim , m wang , s padmanabhan , j vitter , r parr",,2002.0
2192,"distributed search over the hidden web : hierarchical database sampling and selection p ipeirotis , l gravano vldb",,,2002.0
2193,exact indexing of dynamic time warping e keogh vldb 2002,,,
2194,"optimizing the secure evaluation of twig queries s cho , s amer-yahia , l lakshmanan , d srivastava",,vldb,2002.0
2195,"compressed accessibility map : efficient access control for xml t yu , d srivastava , l lakshmanan , h jagadish 2002",,vldb,
2196,"structure and value synopses for xml data graphs n polyzotis , m garofalakis",,vldb,2002.0
2197,how to summarize the universe : dynamic maintenance of quantiles vldb 2002,"a gilbert , y kotidis , s muthukrishnan , m strauss",,
2198,a bandwidth model for internet search vldb 2002,a uhl,,
2199,maintaining coherency of dynamic data in cooperating repositories vldb,"s shah , k ramamritham , p shenoy",,2002.0
2200,"effective change detection using sampling j cho , a ntoulas vldb 2002",,,
2201,"provisions and obligations in policy management and security applications c bettini , s jajodia , x wang , d wijesekera vldb",,,2002.0
2202,eliminating fuzzy duplicates in data warehouses,"r ananthakrishna , s chaudhuri , v ganti",vldb,2002.0
2203,improving data access of j2ee applications by exploiting asynchronous messaging and caching services,"s kounev , a buchmann",vldb,2002.0
2204,"view invalidation for dynamic content caching in multitiered architectures k candan , d agrawal , w li , o po , w hsiung",,vldb,2002.0
2205,"using latency-recency profiles for data delivery on the web l bright , l raschid vldb",,,2002.0
2206,"searching on the secondary structure of protein sequences l hammel , j patel",,vldb,2002.0
2207,efficient exploration of large scientific databases 2002,"e stolte , g alonso",vldb,
2208,coma - a system for flexible combination of schema matching approaches vldb,"h do , e rahm",,2002.0
2209,translating web data vldb 2002,"l popa , y velegrakis , r miller , m hernсndez , r fagin",,
2210,"static analysis techniques for predicting the behavior of active database rules a aiken , j hellerstein , j widom 1995",,acm trans . database syst .,
2211,declarative updates of relational databases w chen acm trans . database syst .,,,1995.0
2212,the incinerate data model acm trans . database syst .,h jagadish,,1995.0
2213,quorum consensus in nested transaction systems acm trans . database syst .,"k goldman , n lynch",,1994.0
2214,"\ addendum to \ '' \ `` automatic generation of production rules for integrity maintenance \ '' \ '' \ '' '' s ceri , p fraternali , s paraboschi , l tanca acm trans . database syst .",,,1995.0
2215,"incremental computation of nested relational query expressions l bцkgaard , l mark 1995",,acm trans . database syst .,
2216,efficient checking of temporal integrity constraints using bounded history encoding 1995,j chomicki,acm trans . database syst .,
2217,"fast algorithms for universal quantification in large databases g graefe , r cole acm trans . database syst .",,,1995.0
2218,"space optimization in deductive databases d srivastava , s sudarshan , r ramakrishnan , j naughton 1995",,acm trans . database syst .,
2219,query evaluation in deductive databases with alternating fixpoint semantics,w chen,acm trans . database syst .,1995.0
2220,"containment of conjunctive queries : beyond relations as sets y ioannidis , r ramakrishnan",,acm trans . database syst .,1995.0
2221,"transaction chopping : algorithms and performance studies d shasha , f llirbat , e simon , p valduriez acm trans . database syst .",,,1995.0
2222,a normal form for precisely characterizing redundancy in nested relations 1996,"w mok , y ng , d embley",acm trans . database syst .,
2223,magic conditions acm trans . database syst . 1996,"i mumick , s finkelstein , h pirahesh , r ramakrishnan",,
2224,"an execution model for limited ambiguity rules and its application to derived data update i chen , r hull , d mcleod 1995",,acm trans . database syst .,
2225,"a structured approach for the definition of the semantics of active databases p fraternali , l tanca acm trans . database syst . 1995",,,
2226,"solving satisfiability and implication problems in database systems s guo , w sun , m weiss 1996",,acm trans . database syst .,
2227,"implementing deductive databases by mixed integer programming c bell , a nerode , r ng , v subrahmanian",,acm trans . database syst .,1996.0
2228,polymorphism and type inference in database programming acm trans . database syst . 1996,"p buneman , a ohori",,
2229,"modularization techniques for active rules design e baralis , s ceri , s paraboschi acm trans . database syst . 1996",,,
2230,"heraclitus : elevating deltas to be first-class citizens in a database programming language s ghandeharizadeh , r hull , d jacobs 1996",,acm trans . database syst .,
2231,"a probabilistic relational model and algebra d dey , s sarkar 1996",,acm trans . database syst .,
2232,tail recursion elimination in deductive databases acm trans . database syst . 1996,k ross,,
2233,"the building blocks for specifying communication behavior of complex objects : an activity-driven approach l liu , r meersman",,acm trans . database syst .,1996.0
2234,"semantics for update rule programs and implementations in a relational database management system l raschid , j lobo 1996",,acm trans . database syst .,
2235,model and verification of a data manager based on aries,d kuo,acm trans . database syst .,1996.0
2236,"declustering of key-based partitioned signature files p ciaccia , p tiberio , p zezula",,acm trans . database syst .,1996.0
2237,"lh * - a scalable , distributed data structure w litwin , m neimat , d schneider acm trans . database syst .",,,1996.0
2238,"outerjoin simplification and reordering for query optimization c galindo-legaria , a rosenthal",,acm trans . database syst .,1997.0
2239,on the semantics of `` now '' in databases,"j clifford , c dyreson , t isakowitz , c jensen , r snodgrass",acm trans . database syst .,1997.0
2240,"extended ehemeral logging : log storage management for applications with long lived transactions j keen , w dally",,acm trans . database syst .,1997.0
2241,an axiomatic model of dynamic schema evolution in objectbase systems acm trans . database syst .,"r peters , m жzsu",,1997.0
2242,guest editorial 2003,,,
2243,re-tree : an efficient index structure for regular expressions,"c chan , m garofalakis , r rastogi",vldb j.,2003.0
2244,"aurora : a new model and architecture for data stream management d abadi , d carney , u чetintemel , m cherniack , c convey , s lee , m stonebraker , n tatbul , s zdonik vldb j.",,,2003.0
2245,fast and accurate text classification via multiple linear discriminant projections pp vldb j.,"s chakrabarti , s roy , m soundalgekar",,2003.0
2246,incremental computation and maintenance of temporal aggregates vldb j. 2003,"j yang , j widom",,
2247,"a case for fractured mirrors r ramamurthy , d dewitt , q su",,vldb j.,2003.0
2248,a performance study of four index structures for set-valued attributes of low cardinality,"s helmer , g moerkotte",vldb j.,2003.0
2249,"instance-based attribute identification in database integration c cecil , r chiang , e lim vldb j.",,,2003.0
2250,cost-driven vertical class partitioning for methods in object oriented databases vldb j.,"c fung , k karlapalem , q li",,2003.0
2251,computing complete answers to queries in the presence of limited access patterns c li vldb j.,,,2003.0
2252,thesus : organizing web document collections based on link semantics,"m halkidi , b nguyen , i varlamis , m vazirgiannis",vldb j.,2003.0
2253,poesia : an ontological workflow approach for composing web services in agriculture vldb j.,"r fileto , l liu , c pu , e assad , c medeiros",,2003.0
2254,"managing multiple and distributed ontologies on the semantic web a maedche , b motik , l stojanovic",,vldb j.,2003.0
2255,"learning to match ontologies on the semantic web a doan , j madhavan , r dhamankar , p domingos , a halevy vldb j. 2003",,,
2256,composing web services on the semantic web vldb j.,"b medjahed , a bouguettaya , a elmagarmid",,2003.0
2257,guest editorial,,,2003.0
2258,charter and scope w kim acm trans . database syst . 1994,,,
2259,"altruistic locking k salem , h garcia-molina , j shands",,acm trans . database syst .,1994.0
2260,"on completeness of historical relational query languages j clifford , a croker , a tuzhilin",,acm trans . database syst .,1994.0
2261,"a modified random perturbation method for database security p tendick , n matloff",,acm trans . database syst .,1994.0
2262,"a taxonomy for secure object-oriented databases m olivier , s solms 1994",,acm trans . database syst .,
2263,"using semantic values to falilitate interoperability among heterogeneous information systems e sciore , m siegel , a rosenthal 1994",,acm trans . database syst .,
2264,index structures for selective dissemination of information under the boolean model acm trans . database syst . 1994,"t yan , h garcia-molina",,
2265,amalgamating knowledge bases acm trans . database syst . 1994,v subrahmanian,,
2266,automated resolution of semantic heterogeneity in multidatabases acm trans . database syst . 1994,"m bright , a hurson , s pakzad",,
2267,tools and transformations - rigorous and otherwise - for practical database design acm trans . database syst .,"a rosenthal , d reiner",,1994.0
2268,formal aspects of concurrency control in long-duration transaction systems using the nt/pv model acm trans . database syst . 1994,"h korth , g speegle",,
2269,synthesis of extended transaction models using acta 1994,"p chrysanthis , k ramamritham",acm trans . database syst .,
2270,"evaluation of remote backup algorithms for transaction-processing systems c polyzois , h garcia-molina 1994",,acm trans . database syst .,
2271,"automatic generation of production rules for integrity maintenance s ceri , p fraternali , s paraboschi , l tanca",,acm trans . database syst .,1994.0
2272,formal query languages for secure relational databases acm trans . database syst .,"m winslett , k smith , x qian",,1994.0
2273,"bounded ignorance : a technique for increasing concurrency in a replicated system n krishnakumar , a bernstein 1994",,acm trans . database syst .,
