id,title,authors,venue,year
2220,functional properties of information filtering,"masahiko tsukamoto , shojiro nishio , tsutomu terada , rie sawai , yin-huei loh",vldb,2001.0
2221,"incremental updates of inverted lists for text document retrieval hector garcia-molina , anthony tomasic , kurt a. shoens sigmod conference 1994",,,
2222,"recovery protocols for shared memory database systems lory d. molesky , krithi ramamritham sigmod conference 1995",,,
2223,hyperstorm - administering structured documents using object-oriented database technology,"karl aberer , klemens böhm",sigmod conference,1996.0
2224,multi-dimensional resource scheduling for parallel queries 1996,"yannis e. ioannidis , minos n. garofalakis",sigmod conference,
2225,"industrial panel on data warehousing technologies : experiences , challenges , and directions umeshwar dayal",,vldb,1999.0
2226,"2q : a low overhead high performance buffer management replacement algorithm dennis shasha , theodore johnson vldb",,,1994.0
2227,hd-eye : visual clustering of high dimensional data sigmod conference,"daniel a. keim , markus wawryniuk , alexander hinneburg",,2002.0
2228,intelligent rollups in multidimensional olap data vldb,"sunita sarawagi , gayatri sathe",,2001.0
2229,theory of dependence values 2000,rosa meo,acm trans . database syst .,
2230,a multi-similarity algebra sigmod conference,"v. s. subrahmanian , sibel adali , maria luisa sapino , piero a. bonatti",,1998.0
2231,the challenge of process data warehousing,"matthias jarke , jörg köller , thomas list",vldb,2000.0
2232,report on ngits ' 99 : the 4th international workshop on next generation information technologies and systems opher etzion sigmod record,,,1999.0
2233,scientist 's called upon to take actions xiaolei qian sigmod record 1996,,,
2234,"temporal queries in olap alberto o. mendelzon , alejandro a. vaisman vldb 2000",,,
2235,temporal fds on complex objects,jef wijsen,acm trans . database syst .,1999.0
2236,condition handling in sql persistent stored modules sigmod record,jeff richey,,1995.0
2237,materialized view selection and maintenance using multi-query optimization sigmod conference 2001,"krithi ramamritham , hoshi mistry , prasan roy , s. sudarshan",,
2238,"wave-indices : indexing evolving databases hector garcia-molina , narayanan shivakumar",,sigmod conference,1997.0
2239,"phrase matching in xml sihem amer-yahia , mary f. fernandez , yu xu , divesh srivastava vldb",,,2003.0
2240,"similarity query processing using disk arrays apostolos papadopoulos , yannis manolopoulos sigmod conference 1998",,,
2241,"selectivity estimation in spatial databases viswanath poosala , sridhar ramaswamy , swarup acharya sigmod conference 1999",,,
2242,editorial richard t. snodgrass 2001,,acm trans . database syst .,
2243,diag-join : an opportunistic join algorithm for 1 : n relationships,"sven helmer , guido moerkotte , till westmann",vldb,1998.0
2244,"demonstration : enabling scalable online personalization on the web debra e. vandermeer , krithi ramamritham , anindya datta , kaushik dutta , helen m. thomas",,vldb,2000.0
2245,"the garlic project manish arya , mary tork roth , laura m. haas , joachim thomas ii , michael j. carey , edward l. wimmers , peter m. schwarz , william f. cody , ronald fagin 1996",,sigmod conference,
2246,"database de-centralization - a practical approach césar a. galindo-legaria , eirik dahle , tor didriksen 1995",,vldb,
2247,towards an odmg-compliant visual object query language vldb 1997,"manoj chavda , peter t. wood",,
2248,"timer-driven database triggers and alerters : semantics and a challenge eric n. hanson , lloyd noronha sigmod record",,,1999.0
2249,recovering information from summary data 1997,"nikolaos sidiropoulos , christos faloutsos , h. v. jagadish",vldb,
2250,"efficient construction of regression trees with range and region splitting shinichi morishita , yasuhiko morimoto , hiromu ishii 1997",,vldb,
2251,belief reasoning in mls deductive databases hasan m. jamil sigmod conference 1999,,,
2252,"using taxonomy , discriminants , and signatures for navigating in text databases byron dom , rakesh agrawal , prabhakar raghavan , soumen chakrabarti 1997",,vldb,
2253,"experiences in federated databases : from iro-db to miro-web anthony tomasic , peter fankhauser , j. muñoz , m. lopez , georges gardarin",,vldb,1998.0
2254,data stream query processing : a tutorial vldb,"divesh srivastava , nick koudas",,2003.0
2255,"erratum : a database model for object dynamics mike p. papazoglou , bernd j. krämer vldb j.",,,1997.0
2256,data extraction and transformation for the data warehouse cass squire sigmod conference,,,1995.0
2257,"secure and portable database extensibility tobias mayr , thorsten von eicken , michael w. godfrey , praveen seshadri",,sigmod conference,1998.0
2258,balancing histogram optimality and practicality for query result size estimation sigmod conference 1995,"yannis e. ioannidis , viswanath poosala",,
2259,"niagaracq : a scalable continuous query system for internet databases yuan wang , feng tian , david j. dewitt , jianjun chen 2000",,sigmod conference,
2260,"fast incremental indexing for full-text information retrieval w. bruce croft , james p. callan , eric w. brown vldb 1994",,,
2261,reminiscences on influential papers sigmod record,"kenneth a. ross , beng chin ooi , frank neven",,2003.0
2262,"the hcc-tree : an efficient index structure for object oriented databases b. sreenath , s. seshadri 1994",,vldb,
2263,"medical information systems : characterization and challenges lynn l. peterson , jorge c. g. ramirez , lon a. smith 1994",,sigmod record,
2264,"concept based design of data warehouses : the dwq demonstrators panos vassiliadis , spyros ligoudistianos , diego calvanese , christoph quix , maurizio lenzerini , matthias jarke , enrico franconi , yannis vassiliou",,sigmod conference,2000.0
2265,"webdb ' 98 : international workshop on the web and databases alberto o. mendelzon , paolo atzeni 1998",,sigmod record,
2266,"response to the march 1994 odmg-93 commentary written by dr. won kim of unisql , inc object database management group sigmod record 1994",,,
2267,"selectivity estimation without the attribute value independence assumption viswanath poosala , yannis e. ioannidis 1997",,vldb,
2268,"evolution and change in data management - issues and directions kathleen hornsby , heidi gregersen , lex wedemeijer , tomi männistö , john f. roddick , florida estrella , federica mandreoli , marlon dumas , lina al-jadir , enric mayol , leopoldo e. bertossi , jens lufter sigmod record 2000",,,
2269,an efficient method for performing record deletions and updates using index scans c. mohan,,vldb,2002.0
2270,a study on the management of semantic transaction for efficient data retrieval 2002,"chih-he li , irene s. y. kwan , shi-ming huang",sigmod record,
2271,relational data sharing in peer-based data management systems,"beng chin ooi , yanfeng shu , kian-lee tan",sigmod record,2003.0
2272,views in a large scale xml repository,"dan vodislav , sophie cluet , pierangelo veltri",vldb,2001.0
2273,a database model for object dynamics vldb j. 1997,"mike p. papazoglou , bernd j. krämer",,
2274,describing and using query capabilities of heterogeneous sources vldb,"yannis papakonstantinou , vasilis vassalos",,1997.0
2275,the asilomar report on database research,"gerald held , hector garcia-molina , michael lesk , jim gray , philip a. bernstein , david maier , h. v. jagadish , michael stonebraker , stefano ceri , joseph m. hellerstein , david j. dewitt , jeffrey d. ullman , michael l. brodie , jeffrey f. naughton , michael j. franklin , hamid pirahesh",sigmod record,1998.0
2276,"public : a decision tree classifier that integrates building and pruning kyuseok shim , rajeev rastogi 1998",,vldb,
2277,"efficient exploration of large scientific databases gustavo alonso , etzard stolte vldb",,,2002.0
2278,"a predicate-based caching scheme for client-server database architectures julie basu , arthur m. keller",,vldb j.,1996.0
2279,"a database approach to quality of service specification in video databases mohand-said hacid , elisa bertino , ahmed k. elmagarmid sigmod record",,,2003.0
2280,on optimal node splitting for r-trees 1998,"yván j. garcía , scott t. leutenegger , mario a. lopez",vldb,
2281,"an overview of repository technology philip a. bernstein , umeshwar dayal vldb",,,1994.0
2282,hypergraph based reorderings of outer join queries with complex predicates sigmod conference 1995,"gautam bhargava , balakrishna r. iyer , piyush goel",,
2283,amalgamating knowledge bases v. s. subrahmanian,,acm trans . database syst .,1994.0
2284,"filtering with approximate predicates hector garcia-molina , narayanan shivakumar , chandra chekuri 1998",,vldb,
2285,"semantic compression and pattern extraction with fascicles j. madar , raymond t. ng , h. v. jagadish vldb",,,1999.0
2286,picodbms : scaling down database techniques for the smartcard 2001,"patrick valduriez , philippe pucheral , christophe bobineau , luc bouganim",vldb j.,
2287,relating distributed objects vldb 1994,"r. g. g. cattell , bruce e. martin",,
2288,"an adaptive hybrid server architecture for client caching odbmss m. tamer özsu , kaladhar voruganti , ronald c. unrau",,vldb,1999.0
2289,"integrating temporal , real-time , and active databases john a. stankovic , krithi ramamritham , ming xiong , rajendran m. sivasankaran , donald f. towsley sigmod record 1996",,,
2290,efficient view maintenance at data warehouses sigmod conference 1997,"tolga yurek , divyakant agrawal , amr el abbadi , ambuj k. singh",,
2291,efficient dynamic mining of constrained frequent sets acm trans . database syst . 2003,"laks v. s. lakshmanan , raymond t. ng , carson kai-sang leung",,
2292,"agents , turst , and information access on the semantic web timothy w. finin , anupam joshi 2002",,sigmod record,
2293,"template-based wrappers in the tsimmis system joachim hammer , hector garcia-molina , svetlozar nestorov , ramana yerneni , markus m. breunig , vasilis vassalos sigmod conference",,,1997.0
2294,"geo/environmental and medical data management in the rasdaman system norbert widmann , paula furtado , peter baumann , roland ritsch 1997",,vldb,
2295,journal relevance sigmod record,richard t. snodgrass,,2003.0
2296,"holistic twig joins : optimal xml pattern matching divesh srivastava , nick koudas , nicolas bruno 2002",,sigmod conference,
2297,maintenance of automatic summary tables,"richard sidle , wolfgang lehner , hamid pirahesh , roberta cochrane",sigmod conference,2000.0
2298,"challenges for global information systems alon y. levy , divesh srivastava , abraham silberschatz , maria zemankova vldb",,,1994.0
2299,mediator languages - a proposal for a standard sigmod record,"peter buneman , louiqa raschid , jeffrey d. ullman",,1997.0
2300,xml repository and active views demonstration,"bruno tessier , amélie marian , brendan hills , sophie cluet , jean-claude mamou , bernd amann , anne-marie vercoustre , frédéric hubert , vincent aguilera , laurent mignet , serge abiteboul , sébastien ailleret , tova milo , cassio souza dos santos",vldb,1999.0
