_id,ltable_id,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_id,rtable_title,rtable_authors,rtable_venue,rtable_year,label
10349,233,"hierarchical subspace sampling : a unified framework for high dimensional data reduction , selectivity estimation and nearest neighbor search sigmod conference 2002",charu c. aggarwal,,,3133,"hierarchical subspace sampling : a unified framework for high dimensional data reduction , selectivity estimation and nearest neighbor search",charu c. aggarwal,international conference on management of data,2002.0,1
10350,1913,the aqua approximate query answering system,"sridhar ramaswamy , swarup acharya , phillip b. gibbons , viswanath poosala",sigmod conference,1999.0,3233,"aqua : a fast decision support systems using approximate query answers swarup acharya , phillip b. gibbons , viswanath poosala very large data bases 1999",,,,0
10351,2237,materialized view selection and maintenance using multi-query optimization sigmod conference 2001,"krithi ramamritham , hoshi mistry , prasan roy , s. sudarshan",,,2751,"materialized view and index selection tool for microsoft sql server 2000 sanjay agrawal , surajit chaudhuri , vivek narasayya 2001",,international conference on management of data,,0
10352,2118,distributed top-n query processing with possibly uncooperative local systems 2003,"clement t. yu , weiyi meng , george philip",vldb,,4274,revisiting commit processing in distributed database systems 1997,"ramesh gupta , jayant haritsa , krithi ramamritham",international conference on management of data,,0
10353,128,"reminiscences an influential papers jeffrey f. naughton , minos n. garofalakis , kenneth a. ross",,sigmod record,2003.0,3011,influential papers ken ross 2001,,acm sigmod record,,0
10354,224,"a multimedia presentation algebra maria luisa sapino , sibel adali , v. s. subrahmanian sigmod conference",,,1999.0,2684,a multimedia presentation algebra 1999,"s. adali , m. l. sapino , v. s. subrahmanian",international conference on management of data,,1
10355,1867,"performance issues in incremental warehouse maintenance hector garcia-molina , wilburt labio , yingwei cui , jennifer widom , jun yang",,vldb,2000.0,3950,view maintenance in a warehousing environment international conference on management of data,"yue zhuge , h &#233; ctor garc &#237; a-molina , joachim hammer , jennifer widom",,1995.0,0
10356,1731,efficiently instantiating view-objects from remote relational databases vldb j.,"gio wiederhold , byung suk lee",,1994.0,3227,"evaluating functional joins along nested reference sets in object-relational and object-oriented databases reinhard braumandl , jens clau &#223; en , alfons kemper",,very large data bases,1998.0,0
10357,1434,"algorithms for mining association rules for binary segmentations of huge categorical databases kunikazu yoda , hirofumi matsuzawa , takeshi tokuyama , yasuhiko morimoto , takeshi fukuda 1998",,vldb,,3445,"algorithms for mining association rules for binary segmentations of huge categorical databases yasuhiko morimoto , takeshi fukuda , hirofumi matsuzawa , takeshi tokuyama , kunikazu yoda very large data bases",,,1998.0,1
10358,749,electronic commerce : tutorial sigmod conference 1998,"nabil r. adam , yelena yesha",,,2649,"electronic commerce : tutorial nabil r. adam , yelena yesha international conference on management of data",,,1998.0,1
10359,1224,"efficient incremental garbage collection for client-server object database systems laurent amsaleg , olivier gruber , michael j. franklin vldb 1995",,,,3475,garbage collection in object oriented databases using transactional cyclic reference counting 1997,"srinivas ashwin , prasan roy , s. seshadri , abraham silberschatz , s. sudarshan",very large data bases,,0
10360,909,reminiscences on influential papers sigmod record,"s. sudarshan , charu c. aggarwal , mihalis yannakakis , alfons kemper , kenneth a. ross , sunita sarawagi",,2000.0,2993,"reminiscences on influential papers kenneth a. ross , theodore johnson , richard thomas snodgrass acm sigmod record 2002",,,,0
10361,1037,introduction ( special issue on multimedia databases ) 1998,"m. tamer özsu , stavros christodoulakis",vldb j.,,3049,special issue on spatial database systems h. j. schek 1994,,the vldb journal -- the international journal on very large data bases,,0
10362,1226,"maintaining data privacy in association rule mining shariq rizvi , jayant r. haritsa",,vldb,2002.0,4644,fast algorithms for mining association rules in large databases very large data bases,"rakesh agrawal , ramakrishnan srikant",,1994.0,0
10363,1002,resource scheduling for composite multimedia objects,"yannis e. ioannidis , minos n. garofalakis , banu özden",vldb,1998.0,3440,"resource scheduling for composite multimedia objects minos n. garofalakis , yannis e. ioannidis , banu &#214; zden very large data bases 1998",,,,1
10364,2113,"managing uncertainty in sensor database sunil prabhakar , reynold cheng sigmod record",,,2003.0,2505,managing web data dan suciu 1999,,international conference on management of data,,0
10365,1657,"context-based prefetch - an optimization for implementing objects on relations david shutt , philip a. bernstein , shankar pal vldb j.",,,2000.0,4433,"cost-based optimization for magic : algebra and implementation praveen seshadri , joseph m. hellerstein , hamid pirahesh , t. y. cliff leung , raghu ramakrishnan , divesh srivastava , peter j. stuckey , s. sudarshan",,international conference on management of data,1996.0,0
10366,833,"operating system extensions for the teradata parallel vldb sorana rabinovici , john catozzi",,vldb,2001.0,3768,"operating system extensions for the teradata parallel vldb john catozzi , sorana rabinovici",,very large data bases,2001.0,1
10367,1202,efficient search of multi-dimensional b-trees vldb,"dave birdsall , hedieh yaghmai , harry leslie , rohit jain",,1995.0,2692,efficient concurrency control in multidimensional access methods 1999,"kaushik chakrabarti , sharad mehrotra",international conference on management of data,,0
10368,1122,data management issues in electronic commerce ( panel ) sigmod conference 1999,m. tamer özsu,,,2527,data management issues in electronic commerce m. tamer &#214; zsu,,international conference on management of data,1999.0,1
10369,1061,"integrating a structured-text retrieval system with an object-oriented database system jurgen annevelink , tak w. yan",,vldb,1994.0,2724,hyperstorm-administering structured documents using object-oriented database technology international conference on management of data 1996,"klemens b &#246; hm , karl aberer",,,0
10370,1061,"integrating a structured-text retrieval system with an object-oriented database system jurgen annevelink , tak w. yan",,vldb,1994.0,2696,the trigs active object-oriented database system - an overview,"g. kappel , w. retschitzegger",acm sigmod record,1998.0,0
10371,2463,"bulk loading into an oodb : a performance study jeffrey f. naughton , janet l. wiener",,vldb,1994.0,4730,bulk loading into an oodb : a performance study very large data bases 1994,"janet l. wiener , jeffrey f. naughton",,,1
10372,48,xml data management go native or spruce up relational systems ? ( panel abstract ) per-åke larson,,sigmod conference,2001.0,4677,"relational data sharing in peer-based data management systems beng chin ooi , yanfeng shu , kian-lee tan acm sigmod record",,,2003.0,0
10373,1330,"guest editorial : databases and the web alberto o. mendelzon , paolo atzeni vldb j.",,,2000.0,4727,guest editorial,"philip a. bernstein , yannis ioannidis , raghu ramakrishnan",the vldb journal -- the international journal on very large data bases,2003.0,0
10374,812,capturing and querying multiple aspects of semistructured data,"curtis e. dyreson , michael h. böhlen , christian s. jensen",vldb,1999.0,4242,"extracting schema from semistructured data svetlozar nestorov , serge abiteboul , rajeev motwani 1998",,international conference on management of data,,0
10375,1665,"monotonic complements for independent data warehouses gottfried vossen , jens lechtenbörger , dominique laurent , nicolas spyratos 2001",,vldb j.,,2524,"dynamat : a dynamic view management system for data warehouses yannis kotidis , nick roussopoulos international conference on management of data 1999",,,,0
10376,724,"access path support for referential integrity in sql2 joachim reinert , theo härder vldb j.",,,1996.0,3647,"access path support for referential integrity in sql2 theo h &#228; rder , joachim reinert the vldb journal -- the international journal on very large data bases 1996",,,,1
10377,291,paradise : a database system for gis applications 1995,paradise team,sigmod conference,,3174,"dbcache : database caching for web application servers mehmet altinel , qiong luo , sailesh krishnamurthy , c. mohan , hamid pirahesh , bruce g. lindsay , honguk woo , larry brown international conference on management of data 2002",,,,0
10378,2344,editor 's notes sigmod record 1997,michael j. franklin,,,2813,editorial richard snodgrass acm transactions on database systems ( tods ) 2001,,,,0
10379,2115,edgar f. codd : a tribute and personal memoir c. j. date 2003,,sigmod record,,4613,edgar f. codd : a tribute and personal memoir c. j. date acm sigmod record 2003,,,,1
10380,177,"thémis : a database programming language handling integrity constraints anne doucet , véronique benzaken vldb j. 1995",,,,4393,"heraclitus : elevating deltas to be first-class citizens in a database programming language shahram ghandeharizadeh , richard hull , dean jacobs",,acm transactions on database systems ( tods ),1996.0,0
