index,id,title,authors,venue,year
12208,57653,"jensen , c. , leutenegger , s. , lopez , m. , '' indexing the positions of continuously moving objects , ''",s saltenisâ ? ¦,"proc . acm sigmod ,",
12209,57661,improved query performance with variant indexes,d quass,,
12210,57667,database research at citri,"r sacks-davis , k ramamohanarao","sigmod record ,",1992.0
12211,57673,an adaptive energy-efficient mac protocol for wireless sensor networks,"t van dam , k langendoen","proceedings of the first international conference on & hellip ; ,",2003.0
12212,57675,strudel : a web-site management system .,"acms anthology , p edition",,
12213,57684,"estimating the selectivity of xml path expressions for internet scale applications , in â ?? vldb 2001","a aboulnaga , ar alameldeen , jf naughton","proceedings of 27th international conference on very large & hellip ; ,",
12214,57689,query sampling in db2 universal database,"j gryz , j guo , l liu , c zuzarte","proceedings of the 2004 acm sigmod international conference & hellip ; ,",2004.0
12215,57690,the design of a relational database system with abstract data types for domains,"sl osborn , te heaven","acm transactions on database systems ,",1986.0
12216,57701,efficient numerical error bounding for replicated network services,"h yu , a vahdat","vldb ,",2000.0
12217,57702,neptune : a hypertext system forcadapplications,"nm delisle , md schwartz",proceedings of acm,
12218,57707,evaluation and optimization,"e berelian , kb irani",,
12219,57721,clustering by pattern similarity in large data sets,"h wang , w wang , j yang , ps yu",,
12220,57725,"oodb indexing by class division , apic series","s ramaswamy , p kanellakis",,1995.0
12221,57729,a method of integration,"g mahoux , ml mehta","j phys . i france ,",1991.0
12222,57731,incremental mining of frequent patterns without candidate generation or support constraint,"w cheung , or zaiane",,
12223,57739,guest editorial,mp atkinson,"the vldb journal the international journal on very large & hellip ; ,",2000.0
12224,57742,language features for interoperability of heterogeneous databases with schematic discrepancies,"r krishnamurthy , w litwin , w kent",proc . acm,
12225,57749,an extension of association rules using fuzzy sets,"jh lee , h lee-kwang",,
12226,57750,similarity-based queries for time series data,dra mendelzon,"proc . of the acm sigmod conf. , tucson , az , may ,",1997.0
12227,57773,dictionary-based order-preserving string compression,g antoshenkov,"the vldb journal the international journal on very large & hellip ; ,",1997.0
12228,57774,strudel-a web-site management system,"a levy , d florescu , d suciu , j kang , m fernandez","proceedings acm sigmod international conference on & hellip ; ,",
12229,57777,database connectivity and the internet,j lam,"pc magazine ,",
12230,57794,event-join optimization in temporal relational databases,"a segev , h gunadhi","vldb ,",1989.0
12231,57810,query optimization in a memory-resident domain relational calculus database system,"ky whang , r krishnamurthy","acm transactions on database systems ,",1990.0
12232,57829,"r. ramakrishnan , magic conditions","is mfpr , sj mumick , hp finkelstein","proc . 9th pods ,",
12233,57831,online query processing,"jm hellerstein , pj haas","proceedings of the acm sigmod international conference on & hellip ; ,",
12234,57837,building expert systems,"f hayes-roth , da waterman , db lenat",,1983.0
12235,57841,completeness of query languages for the entity-relationship model .,acms anthology,,
12236,57842,cost based optimization for magic,p seshadriâ ? ¦,,1996.0
12237,57856,an extended entity-relationship model for geographic applications,n tryfona,"sigmod record , newyork ,",
12238,57857,simultaneous optimization and evaluation of multiple dimensional queries,"y zhao , p deshpande , jf naughton , a shukla","sigmod conference ,",1998.0
12239,57858,synchronization hardware for networks of workstations : performance vs. cost,"rs hyder , da wood","computer sciences technical report-university of wisconsin & hellip ; ,",1995.0
12240,57864,your mediators need data convention,"s cluet , c delobel , j simeon , k smaga","proc . acmsigmod international conference on management of & hellip ; ,",
12241,57866,size separation spatial join . computer systems research institute,"n koudas , kc sevcik","csri-tr-352 . university o ] toronto , october",
12242,57869,semantic caching in a mobile environment : model and evahration,"hv leong , a si",submitted for,
12243,57870,workflow history management,"p koksal , sn arpinar , a dogac","sigmod record ,",1998.0
12244,57875,finding intensional knowledge of distance-based outliers,"em knorr , rt ng","vldb ,",1999.0
12245,57877,the role of trust management in distributed systems security,"m blaze , j feigenbaum , j ioannidis , ad keromytis","lecture notes in computer science ,",1999.0
12246,57889,query processing in tertiary memory databases,s samwagi,"proc . of the 19â ?? â ?? vldb conference , switzerland , & hellip ; ,",
12247,57892,mining association rules in entity-relationship modeled databases,"l cristofor , d simovici",,
12248,57901,on historical queries along multiple lines of time evolution . to appear at the,"gm landau , jp schmidt , vj tsotras","vldb journal ,",
12249,57924,modelling software systems in configuration management,"m bielikova , p navrat","applied mathematics and computer science ,",1995.0
12250,57938,"classic : a structural data model for objects , acm","a borgida , rj brachman , dl mcguinness , la resnick",sigmod international conference on management of,
12251,57953,the value of merge-join and hash-join in sql server,g graefe,"proceedings of the international conference on very large & hellip ; ,",1999.0
12252,57954,highly concurrent cache consistency for indices in client-server database systems,"m zaharioudakis , mj carey","proceedings on the 1997 acm-sigmod international conference & hellip ; ,",1997.0
12253,57980,an overview of evolutionary computation,"wm spears , ka de jong , t baeck , db fogel","lecture notes in computer science ,",1993.0
12254,57982,fuzziness in database management systems,p bosc,heidelberg :,
12255,57989,dynamic load balancing for parallel association rule mining on heterogenous pc cluster systems,"m tamura , m kitsuregawa","proceedings of the 25th international conference on very & hellip ; ,",1999.0
12256,57991,optimization of nonrecursive queries,"r krishnamurthy , h boral , c zaniolo","vldb ,",1986.0
12257,57996,"decision support , data warehousing and olap , 1996","s chaudhuri , u dayal","vldb tutorial , bombay ,",
12258,57997,cords : automatic discovery of correlations and soft functional dependencies,"if ilyas , v markl , p haas , p brown , a aboulnaga","proc . 2004 acm sigmod ,",2004.0
12259,57998,swami . sequential samplingprocedures for query size estimation,pj haasandarunn,proceedings of acmsigmod conference on management of data (,
12260,58001,r-tree based indexing of now-relative bitemporal data,"rbcsj simonas , sg slivinskas",,
12261,58009,mining generalized association rules . 1995 . 13p,"r agrawal , r srikant","proceedings of 21st vldb conference zurich ,",
12262,58016,theast european conference adbis 2001 on advances in databases and information systems . vol . 3 â ??,"a caplinskas , j eder",,2001.0
12263,58021,distributed data structure,"w litwin , rim moussa","acm transactions on database systems ,",2005.0
12264,58023,extracting local schema from semistructured data based on graph-oriented semantic model,"w tengjiao , t shiwei , y dongqing , liu yunfeng , lin","è ® ¡ ç ® ? æ?ºç § ? å ¦ æ ?? æ ? ¯ å ¦ æ ? ¥ ( è ? ± æ ?? ç ?? ) ,",2001.0
12265,58030,similarity-based queries,"hv jagadish , ao mendelzon , t milo",,
12266,58033,memory management during run generation in external sorting,pa larson,"sigmod conference ,",1998.0
12267,58036,calibrating optimizer cost model of iro-db,"g gardarin , f sha , zh tang","the vldb journal ,",
12268,58040,eddies : continuously adaptive query processing,f lã ¶ sch,,
12269,58041,"a survey of parallel database techniques and systems , september 1995",j gray,tutorial at,
12270,58042,high-concurrency locking in r-trees,"d banks , m kornacker , m stonebraker",,
12271,58051,"classification of faults , errors and failures in communication systems","dy chen , y hong , ks trivedi",submitted for,
12272,58055,temporal conditions and integrity constraint checking in active database systems,"p sistla , o wolfson","proceedings of the acm sigmod international conference ,",
12273,58060,the protection of information in computer systems,"jh saltzer , md schroeder","ieee , proceedings ,",1975.0
12274,58061,foreword,p danon,"bt technology journal ,",2003.0
12275,58067,applying data mining techniques to a health insurance information system,ms viveros,"proceedings of the international conference on very large & hellip ; ,",1996.0
12276,58072,simulation model verification and validation,rg sargent,,
12277,58076,"on-line environmental libraries , by kenn gardels , university of california",gis open,"center for environmental design research ,",
12278,58077,querying heterogeneous information sources using source descriptions . 22th vldb,"ay levy , a rajaramanâ ? ¦","bombay , india ,",
12279,58084,integrated systems engineering ag,ise tcad,"zurich , switzerland ,",
12280,58099,p-grid : a self-organizing structured p2p systems,k aberer,"sigmod record ,",2003.0
12281,58117,optimization of constrained frequent set queries : 2-var constraints,"lvs lakshmanan , r ng , j han , a pang",3rd sigmodâ ?? 98 workshop on research issues in data mining,
12282,58120,object exchange across heterogeneous information sources,"mj carey , lm haas , pm schwarz , m arya , wf cody , r","technical report , stanford university ,",
12283,58123,answering queries using views : a krdb perspective for the semantic web,"f goasdouã © , mc rousset","acm transactions on internet technology ,",2004.0
