index,id,title,authors,venue,year
4058,1615,digital library services in mobile computing,"bharat bhargava , melliyal annamalai , evaggelia pitoura",acm sigmod record,1995
4059,1616,coss : the common object services specifications,bruce e. martin,international conference on management of data,1994
4060,1617,object-oriented extensions in sql3 : a status report,krishna g. kulkarni,international conference on management of data,1994
4061,1618,oracle media server : providing consumer based interactive access to multimedia data,"andrew laursen , jeffrey olkin , mark porter",international conference on management of data,1994
4062,1619,sybase replication server,"alex gorelik , yongdong wang , mark deppe",international conference on management of data,1994
4063,1620,dec data distributor : for data replication and data warehousing,daniel j. dietterich,international conference on management of data,1994
4064,1621,oracle 's symmetric replication technology and implications for application design,"dean daniels , lip boon doo , alan downing , curtis elsbernd , gary hallmark , sandeep jain , bob jenkins , peter lim , gordon smith , benny souder , jim stamos",international conference on management of data,1994
4065,1622,parallel database systems in the 1990 's,michael j. carey,international conference on management of data,1994
4066,1623,a performance study of transitive closure algorithms,"shaul dar , raghu ramakrishnan",international conference on management of data,1994
4067,1624,red brick warehouse : a read-mostly rdbms for open smp platforms,phillip m. fernandez,international conference on management of data,1994
4068,1625,nonstop sql : scalability and availability for decision support,susanne englert,international conference on management of data,1994
4069,1626,evolving teradata decision support for massively parallel processing with unix,carrie ballinger,international conference on management of data,1994
4070,1627,database in crisis and transition : a technical agenda for the year 2001,david vaskevitch,international conference on management of data,1994
4071,1628,object-oriented features of db2 client/server,hamid pirahesh,international conference on management of data,1994
4072,1629,the montage extensible datablade architecture,michael ubell,international conference on management of data,1994
4073,1630,unisql/x unified relational and object-oriented database system,won kim,international conference on management of data,1994
4074,1631,odmg-93 : a standard for object-oriented dbmss,r. g. g. cattell,international conference on management of data,1994
4075,1632,optimizing disjunctive queries with expensive predicates,"a. kemper , g. moerkotte , k. peithner , m. steinbrunn",international conference on management of data,1994
4076,1633,outerjoins as disjunctions,c &#233; sar a. galindo-legaria,international conference on management of data,1994
4077,1634,from structured documents to novel query facilities,"v. christophides , s. abiteboul , s. cluet , m. scholl",international conference on management of data,1994
4078,1635,practical predicate placement,joseph m. hellerstein,international conference on management of data,1994
4079,1636,incremental updates of inverted lists for text document retrieval,"anthony tomasic , h &#233; ctor garc &#237; a-molina , kurt shoens",international conference on management of data,1994
4080,1637,optimizing queries on files,"mariano p. consens , tova milo",international conference on management of data,1994
4081,1638,distributing a search tree among a growing number of processors,"brigitte kr &#246; ll , peter widmayer",international conference on management of data,1994
4082,1639,predictive dynamic load balancing of parallel and distributed rule and query processing,"hasanat m. dewan , salvatore j. stolfo , mauricio hern &#225; ndez , jae-jun hwang",international conference on management of data,1994
4083,1640,sequence query processing,"praveen seshadri , miron livny , raghu ramakrishnan",international conference on management of data,1994
4084,1641,xsb as an efficient deductive database engine,"konstantinos sagonas , terrance swift , david s. warren",international conference on management of data,1994
4085,1642,"self-adaptive , on-line reclustering of complex object data","william j. mciver , jr. , roger king",international conference on management of data,1994
4086,1643,fast subsequence matching in time-series databases,"christos faloutsos , m. ranganathan , yannis manolopoulos",international conference on management of data,1994
4087,1644,shoring up persistent applications,"michael j. carey , david j. dewitt , michael j. franklin , nancy e. hall , mark l. mcauliffe , jeffrey f. naughton , daniel t. schuh , marvin h. solomon , c. k. tan , odysseas g. tsatalos , seth j. white , michael j. zwilling",international conference on management of data,1994
4088,1645,quickstore : a high performance mapped object store,"seth j. white , david j. dewitt",international conference on management of data,1994
4089,1646,fine-grained sharing in a page server oodbms,"michael j. carey , michael j. franklin , markos zaharioudakis",international conference on management of data,1994
4090,1647,partition selection policies in object database garbage collection,"jonathan e. cook , alexander l. wolf , benjamin g. zorn",international conference on management of data,1994
4091,1648,metu object-oriented dbms,"asuman dogac , budak arpinar , cem evrendilek , cetin ozkan , ilker altintas , ilker durusoy , mehmet altinel , tansel okay , yuksel saygin",international conference on management of data,1994
4092,1649,formal query languages for secure relational databases,"marianne winslett , kenneth smith , xiaolei qian",acm transactions on database systems ( tods ),1994
4093,1650,declarative updates of relational databases,weidong chen,acm transactions on database systems ( tods ),1995
4094,1651,static analysis techniques for predicting the behavior of active database rules,"alexander aiken , joseph m. hellerstein , jennifer widom",acm transactions on database systems ( tods ),1995
4095,1652,databases for networks,h. v. jagadish,international conference on management of data,1994
4096,1653,a survey and critique of advanced transaction models,c. mohan,international conference on management of data,1994
4097,1654,bounded ignorance : a technique for increasing concurrency in a replicated system,"narayanan krishnakumar , arthur j. bernstein",acm transactions on database systems ( tods ),1994
4098,1655,quorum consensus in nested-transaction systems,"kenneth j. goldman , nancy lynch",acm transactions on database systems ( tods ),1994
4099,1656,multigranularity locking in multiple job classes transaction processing system,"shan-hoi ng , sheung-lun hung",acm sigmod record,1995
4100,1657,a close look at the ifo data model,magdy s. hanna,acm sigmod record,1995
4101,1658,the third manifesto,"hugh darwen , c. j. date",acm sigmod record,1995
4102,1659,implementing deletion in b + - trees,jan jannink,acm sigmod record,1995
4103,1660,application of oodb and sgml techniques in text database : an electronic dictionary system,jian zhang,acm sigmod record,1995
4104,1661,the incinerate data model,h. v. jagadish,acm transactions on database systems ( tods ),1995
4105,1662,hodfa : an architectural framework for homogenizing heterogeneous legacy databases,"kamalakar karlapalem , qing li , chung-dak shum",acm sigmod record,1995
