id,title,authors,venue,year
12118,similarity search in high dimensions via hashing,"a gionis , p indyk , r motwani","vldb ,",1999.0
12119,echoscape version 2.10,ht incorporated,"seattle , washington ,",
12120,design and implementation of the glue-nail database system,"ma derr , s morishita , g phipps","proceedings of the 1993 acm sigmod international conference & hellip ; ,",1993.0
12121,coral + + : adding object-orientation to a logic database language,d srivastava,"proceedings of the international conference on very large & hellip ; ,",1993.0
12122,the buddy-tree : an efficient and robust access method for spatial data base systems,"b seeger , hp kriegel","vldb ,",1990.0
12123,neurorule : a connectionist approach to data mining in proc . 21th int,"h lu , r setiono , h liu",conf . very large data,
12124,warlock : a data allocation tool for parallel warehouses,"t stoehr , e rahm","vldb ,",2001.0
12125,crawling the hidden web,"s raghavan , h garcia-molina","vldb ,",2001.0
12126,multimidia data miner : a system prototype for multimedia data miner,"or zaiane , j han , zn li , sh chee , j chiang","proc . acm sigmod intl. conf . on management of data ,",
12127,preface to special issue on pdis,"mj carey , p valduriez","the vldb journal the international journal on very large & hellip ; ,",1993.0
12128,pwa : a probabilistic web algebra,"d smith , r sukhahuta",proc . acm,
12129,"ã cents â ? ¬ å?maintenance of data cubes and summary tables in a warehouse , ã cents â ? ¬ â ?","is mumick , d quass , bs mumick","proc . acm sigmod ,",
12130,spreadsheets in rdbms for olap,"a witkowski , s bellamkonda , t bozkaya , g dorman , n","proceedings of the 2003 acm sigmod international conference & hellip ; ,",2003.0
12131,"andj . yu , â ?? client-server paradiseâ ??","dj dewitt , n kabra , j luo , jm patel","proceedings of the 20th vldb conference , september ,",
12132,the arechitecture of an active database management system,"r dennis , du mccarthy","proc . of acm sigmod symposium on man agement of data ,",
12133,o scheduling in online tertiary storage systems,"bk hillyer , a silberschatz , i random",proceedings of the 1996 acm sigmod international conference,
12134,guest editor 's introduction : artificial neural systems,bd shriver,"computer ,",1988.0
12135,suciud ( 1999 ) storingsemistructured data with stored,fm deutscha,"proceedings of the acm sigmod conference on management of & hellip ; ,",
12136,"managing multiple collection , multiple languages , and multiple media in a distributed digital","ih witten , r mcnab , s jones , d bainbridge",,
12137,"ethnography , evaluation , and design as integrated strategies",m khoo,"procs . ecdl ,",
12138,keyword proximity search on xml graphs,"v hristidis , y papakonstantinou , a balmin","order ,",2001.0
12139,online aggregation,jm hellerstein,,
12140,a logic-based data language,"s tsur , c zaniolo",vldb,
12141,the gemâ ?? stone data management system,"r bretl , d maier , a otis , j penney , b schuchardt ,","acm press frontier series ,",1989.0
12142,"frustum casting for progressive , interactive rendering","s teller , j alex",,
12143,efficient optimistic concurrency control using loosely synchronized clocks . submitted to the 1995,"a adya , r gruber , b liskov , u maheshwari",mit laboratory for computer,
12144,sj : lh * rs : a high-availability scalable distributed data structure using reed solomon codes,"w litwin , t schwarz","acm sigmod int . conf . on management of data ,",
12145,integration or segregation,b howard,"pc magazine ,",
12146,service-oriented computing,"mp papazoglou , d georgakopoulos","communications of the acm ,",2003.0
12147,mdm : a multiple-data-model tool for the management of heterogeneous database schemes,"p atzeni , r torlone","sigmod conference ,",1997.0
12148,why and how to benchmark xml databases,"a schmidt , f waas , m kersten , d florescu , mj carey","sigmod record ,",2001.0
12149,mlpq/gis : a geographic information system using linear constraint databases,"p kanjamala , pz revesz , y wang","proc . ninth international conference on management of data ,",
12150,fast evaluation techniques for complex similarity queries . 27th int,"k bã ¶ hm , m mlivoncic , hj schek , r weber","conf . on very large databases ( vldb ) , roma , italy , september ,",
12151,semantics of query languages for network databases,k subieta,"acm transactions on database systems ,",1985.0
12152,tools for information systems design and management,"c rolland , s leifert , c richard","proc . 5th int . conf . on vldb ,",
12153,design and implementation of a kalman observer for an induction motor based on a dsp system,b simor,"technical university of budapest ,",
12154,learning to match ontologies on the semantic web,"ah doan , j madhavan , r dhamankar , p domingos , a","the vldb journal the international journal on very large & hellip ; ,",2003.0
12155,parallel databases : structured query optimization,"n biscondi , a flory , l brunie",,
12156,rate-based query optimization,"s viglas , j naughton","acm sigmod ,",
12157,algorithms for mining association rules for binary segmentations of huge categorical databases,"y morimoto , t fukuda , h matsuzawa , t tokuyama , k","proceedings of the international conference on very large & hellip ; ,",1998.0
12158,editors ' notes,"r picciotto , rc rist","new directions for program evaluation ,",1995.0
12159,theoretical foundations for computer aided design systems,"a middleditch , c reade , a gomes","submitted for publication ,",
12160,xbase . making your gigabyte disk files queriable [ z ],"lu hongjun , w guoren , yu geâ ? ¦","& hellip ; of the acm sigmod conference , edmonton , alberta , canada ,",
12161,a study on data point search for hg-trees .,acms anthology,"sigmod record ,",1999.0
12162,distributing queries over low-power wireless sensor networks,"s madden , jm hellerstein","sigmod conference ,",2002.0
12163,krdb ' 98 : the 5th international workshop on knowledge representation meets databases .,acms anthology,"sigmod record ,",1998.0
12164,integrating content and structure in text retrieval,g navarro,"sigmod record ,",1996.0
12165,sleepers and workoholics-cache invalidation strategies for mobile and wireless environments,"d barbara , t imielinski","acm sigmod ,",
12166,practical applications of triggers and constraints : success stories and lingering issues,"s ceri , rj cochrane , j widom","26th very large data bases conference proceedings ,",
12167,wireless lansâ ?? present and future,"l burness , d higgins , a sago , p thorpe","bt technology journal ,",2003.0
12168,approximate queries on set-valued attributes,"m morzy , z krã ³ likowski , t morzy",,
12169,efficient view maintenance at data warehouses,t yurek,,1997.0
12170,enhanced hypertext classification using hyperlinks,"s chakrabarti , b dom , p indyk","proc . acm sigmod ,",
12171,answering queries with aggragates using views,"d srivastava , s dar , h jagadish , a levy","proceedings of the international conference on very large & hellip ; ,",
12172,mining association rules betwwen sets of items in large databases,"r agrawal , t imielinski , a swami","proceedings of acm sigmod conference on management of data , & hellip ; ,",
12173,netcube : a scalable tool for fast data mining and compression,dmcfs thrun,,
12174,finding intensional knowledge ofdistance-based outliers,emkrt ng,,1999.0
12175,an anonymous electronic commerce scheme with an off-line authority and untrusted agents,"j domingo-ferrer , j herrera-joancomarti","sigmod record ,",1998.0
12176,query processing in a distributed relational database system,"r epstein , m stonebraker , e wong","proceedings of the acm sigmod conference on management of & hellip ; ,",
12177,"pattern discovery in scientific , program , and document databases","jt wang , k zhang , dsp matching","proc . of the conference on management of data ( sigmod ) ,",
12178,introduction to vlsi systems,"c mead , l conway",,1979.0
12179,benchmarking datatlase systems : a systematic approach,d bittonâ ? ¦,proceedings of the 1983 vldb,
12180,lopix : a system for xml data integration and manipulation,w may,,
12181,foreword,ae davidson,,
12182,cache-and-query for wide area sensor network,"a deshpande , s nath , pb gibbons , s seshan","sigmod conference ,",
12183,treepattern queriesminimization,"s amer-yahia , s cho , l lakshmanan , d srivastava",,
12184,andshamkantb . navathe . anecient algorithmforminingassociationrules inlargedatabases,eo ashokasavasere,,
12185,a brief introduction to the research area and the special section,"a ouksel , a sheth","sigmod record ,",1999.0
12186,towards knowledge-based digital libraries,"l feng , ma jeusfeld , j hoppenbrouwers","sigmod record ,",2001.0
12187,sample large databases for association rules,h toivonen,proceedings of the 22nd international conference on very,
12188,new standard for stored procedures in sql,a eisenberg,"acm sigmod record ,",1996.0
12189,green query optimization : taming query optimization overheads through plan recycling,sp kacharulal,,
12190,web services : foundation and composition,"j hã 1/4 ndling , m weske","electronic markets ,",2003.0
12191,"report on the first international conference on ontologies , databases and applications of semantics",k aberer,"sigmod record ,",2003.0
12192,zdonik . monitoring streamsâ ?? a new class of data management applications,"c carney , c cherniak , s lee , t stonebraker","& hellip ; of very large databases ( vldb ) , hong kong , august ,",
