_id,ltable_id,ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_id,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,label
482,56,Turn to You ( Mother 's Day Dedication ) Justin Bieber 3:39 11-May-12,,Turn to You ( Mother 's Day Dedication ) - Single,"Pop , Music , Rock",$ 1.29,2012 The Island Def Jam Music Group,,,676,Love Me Like You Do ( Sax Instrumental Version ) Justin Ward Love Me Like You Do - Made Popular By Ellie Goulding Pop ( c ) 2015 Covered Records 3:16,,,,$ 0.89,,,,0
483,199,I 'd Love to Change Your Name Kenny Chesney 2004 BMG Music 2:48,,In My Wildest Dreams,"Country , Music , Urban Cowboy , Contemporary Country",$ 0.99,,,1994,609,"I 'd Love To Change Your Name Kenny Chesney Country $ 0.99 ( p ) Moda Black 2:48 July 27 , 2004",,In My Wildest Dreams,,,,,,1
484,15,VHS Outro ( Interlude ) $ 1.29 2015 KIDinaKORNER/Interscope Records 30-Jun-15,X Ambassadors,VHS,"Alternative , Music , Rock , Adult Alternative",,,1:25,,902,"Adam & Noah 's Priorities ( Interlude ) X Ambassadors Alternative Rock ( C ) 2015 KIDinaKORNER/Interscope Records June 30 , 2015",,VHS [ Clean ],,$ 1.29,,0:27,,0
485,4,"VHS Outro ( Interlude ) VHS Alternative , Music , Rock , Adult Alternative 1:25",X Ambassadors,,,$ 1.29,2015 KIDinaKORNER/Interscope Records,,30-Jun-15,914,"First Show ( Interlude ) X Ambassadors VHS [ Explicit ] Alternative Rock ( C ) 2015 KIDinaKORNER/Interscope Records June 30 , 2015",,,,$ 1.29,,0:11,,0
486,151,Second Chance ( Live Acoustic from Kansas City ) Shinedown $ 1.29 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . 18-Apr-11,,Somewhere In the Stratosphere ( Live ),"Rock , Music , Metal , Alternative , Hard Rock",,,5:06,,831,Heroes ( Live Acoustic From Kansas City ) Shinedown Somewhere In The Stratosphere Rock $ 1.29 ( C ) 2005 MCA Nashville,,,,,,8:09,"April 18 , 2011",0
487,314,Going Away For a While Illinois,Brett Eldredge,,"Country , Music , Contemporary Country , Honky Tonk , Traditional Country",$ 1.29,2015 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,3:13,11-Sep-15,608,"Going Away For A While $ 1.29 ( c ) Phonotype September 11 , 2015",Brett Eldredge,Illinois,Country,,,3:15,,1
488,188,A+E ( feat . Kandaka Moore & Nikki Cislyn ) New Eyes $ 1.29 4:06 2-Jun-14,Clean Bandit,,"Dance , Music , Electronic , Classical , Classical Crossover , Rock , House , Electronica",,2014 Warner Music UK Limited,,,708,"Rather Be ( feat . Jess Glynne ) Electronica , Dance & Electronic $ 1.29 ( C ) 2005 Rebel Records Llc 3:47 June 2 , 2014",Clean Bandit,New Eyes,,,,,,0
489,422,"Downside of Growing Up Maddie & Tae Country , Music , Rock , Contemporary Country , Pop , Pop/Rock , Honky Tonk $ 1.29 ‰ ãÑ 2015 Republic Records , a Division of UMG Recordings , Inc. ( Dot Records ) 28-Aug-15",,Start Here,,,,3:30,,842,Your Side Of Town Start Here Country $ 1.29,Maddie & Tae,,,,"( C ) 2015 Republic Records , a Division of UMG Recordings , Inc. ( Dot Records )",3:02,"August 28 , 2015",0
490,309,"Brave Honest Beautiful ( feat . Meghan Trainor ) Fifth Harmony Pop , Music , R&B / Soul , Dance , Teen Pop , Rock 2014 , 2015 Simco Ltd. under exclusive license to Epic Records , a division of Sony Music Entertainment",,Reflection ( Deluxe ),,$ 1.29,,3:28,30-Jan-15,800,Brave Honest Beautiful Fifth Harmony Pop $ 1.29,,Reflection ( Deluxe ),,,"( C ) 2012 Big Machine Records , LLC .",3:28,"January 30 , 2015",1
491,359,Delirious ( feat . Tara McDonald ) ‰ ãÑ 2007 Gum Records 4:31,David Guetta,Pop Life ( Extended Version ) [ Bonus Version ],"Dance , Music , Rock , Pop , House , Electronic , Electronica , Adult Alternative",$ 1.29,,,18-Sep-07,758,It 's The Way You Love Me ( Feat . Kelly Rowland ; Continuous Mix Version ) One Love ( Deluxe Version ) ( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,David Guetta,,Dance & Electronic,$ 1.29,,4:11,"August 21 , 2009",0
492,299,"Turn Around ( 5,4,3,2,1 ) [ AK Remix ] $ 1.29 5:09 19-Apr-11",Flo Rida,"Turn Around ( 5,4,3,2,1 ) [ Remixes ]","Dance,Music,Hip-Hop / Rap , Dirty South , Rap , Electronic",,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,,,560,"Good Feeling ( Jaywalker Remix ) Dance & Electronic ( C ) 2009 MPL Tours Inc. under exclusive license to StarCon LLC d/b/a Hear MusicTM November 15 , 2011",Flo Rida,Good Feeling ( Remixes ),,$ 1.29,,4:51,,0
493,41,Goodbye to You ( feat . Dot Rotten ) 5 $ 1.29 2014 Warner Music UK LImited 5:30,Ed Sheeran,,"Pop , Music , Rock , Singer/Songwriter , Contemporary Singer/Songwriter , Adult Alternative",,,,23-Jun-14,457,You ( + Wiley ) Ed Sheeran 5 Pop,,,,$ 1.29,Dub Police Records,3:21,"June 23 , 2014",0
494,348,Lick It ( Norman Doray Remix ) Lick It ( Remixes ) - EP $ 1.29 6:14 17-Apr-12,Kaskade & Skrillex,,"Dance , Music , Electronic",,"2012 Ultra Records , Inc.",,,925,"Where Are ÌÏ Now ( with Justin Bieber ) [ Marshmello Remix ] Skrillex & Diplo Where Are ÌÏ Now ( with Justin Bieber ) [ Remixes ] June 16 , 2015",,,Dance & Electronic,$ 1.29,2015 OWSLA / Mad Decent / Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,3:26,,0
495,301,"Why You Up In Here ( feat . Ludacris , Git Fresh & Gucci Mane ) Hip-Hop/Rap , Music , Rap , Dirty South 2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 3:36 24-Nov-10",Flo Rida,"Only One Flo , Pt. 1",,$ 1.29,,,,920,"Street Money ( feat . Rick Ross ) [ Explicit ] Welcome to Flo Rida [ Explicit ] Rap & Hip-Hop $ 0.99 2015 CMG Records 3:57 April 6 , 2015",Flo Rida,,,,,,,0
496,216,"Rewind ( feat . Monty ) Fetty Wap Fetty Wap Hip-Hop/Rap , Music , Rap Album Only",,,,,2015 300 Entertainment/RGF Productions,5:36,,541,"Jugg ( feat . Monty ) [ Clean ] Fetty Wap Fetty Wap [ Clean ] Rap & Hip-Hop ( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves 3:20 September 25 , 2015",,,,$ 1.29,,,,0
497,253,Remember You ( feat . The Weeknd ) Wiz Khalifa $ 1.99 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,,O.N.I.F.C. ( Deluxe Version ),"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",,,5:20,4-Dec-12,742,"Initiation ( feat . Lola Monroe ) [ Explicit ] Wiz Khalifa O.N.I.F.C. [ Explicit ] $ 1.29 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 4:29 December 4 , 2012",,,Rap & Hip-Hop,,,,,0
498,305,Money Right ( feat . Rick Ross & Brisco ) Mail On Sunday $ 1.29 2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 3:16 18-Mar-08,Flo Rida,,"Hip-Hop/Rap , Music , Pop , Dirty South",,,,,684,"American Superstar ( feat . Lil Wayne ) [ Explicit ] 3:42 March 17 , 2008",Flo Rida,Mail On Sunday [ Explicit ],Rap & Hip-Hop,$ 1.29,2013 Warner Bros. . Records Inc.,,,0
499,402,"Dayum , Baby ( feat . Sarah Buxton ) Florida Georgia Line 25-Nov-13",,Here 's To the Good Times ... This Is How We Roll ( Deluxe Version ),"Country , Music , Urban Cowboy , Honky Tonk , Contemporary Country",$ 1.29,"‰ ãÑ 2013 Big Machine Label Group , LLC",3:26,,571,"This Is How We Roll [ feat . Luke Bryan ] Here 's To The Good Times ... This Is How We Roll November 25 , 2013",Florida Georgia Line,,Country,$ 1.29,"( C ) 2013 Big Machine Label Group , LLC",3:40,,0
500,414,Yayo Born To Die - The Paradise Edition $ 1.29 ‰ ãÑ 2012 Lana Del Rey under exclusive licence to Polydor Ltd. ( UK ) . Under exclusive licence to Interscope Records in the USA,Lana Del Rey,,"Alternative , Music , Rock , Adult Alternative",,,5:21,13-Nov-12,498,Yayo $ 1.29 3:57,Lana Del Rey,Born To Die - The Paradise Edition [ Explicit ],Alternative Rock,,( C ) 2012 Lana Del Rey under exclusive licence to Polydor Ltd. ( UK ) . Under exclusive licence to Interscope Records in the USA,,"November 13 , 2012",1
501,78,"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] Listen ( Deluxe Version ) Dance , Music , Rock , House , Electronic , French Pop 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 3:20 24-Nov-14",David Guetta,,,$ 1.29,,,,763,Revolver ( Madonna Vs. David Guetta Feat . Lil ' Wayne ) ( One Love Remix ) ( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,David Guetta,One Love ( Deluxe Version ),Dance & Electronic,$ 1.29,,3:18,"August 21 , 2009",0
502,99,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] 2010 Gum Prod licence exclusive Parlophone Music France 2:51,David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,,,21-Aug-09,699,"Still Pimpin ' ( Album Version ( Explicit ) ) [ feat . Kamikazi ] [ Explicit ] Pop $ 0.99 ( C ) 2003 Universal Records , a Division of UMG Recordings , Inc. 7:11 May 20 , 2003",David Banner,Mississippi-The Album ( Explicit Version ),,,,,,0
503,403,"Party People ( feat . Jaren Johnston ) Here 's To the Good Times ... This Is How We Roll ( Deluxe Version ) Country , Music , Urban Cowboy , Honky Tonk , Contemporary Country 3:40",Florida Georgia Line,,,$ 1.29,"‰ ãÑ 2013 Big Machine Label Group , LLC",,25-Nov-13,886,"This Is How We Roll ( Remix ) [ feat . Luke Bryan ] $ 1.29 ( C ) 2014 Big Machine Label Group , LLC June 4 , 2014",Florida Georgia Line,This Is How We Roll ( Remix ),Pop,,,3:27,,0
504,408,"You Gon na Fly Get Closer ( Deluxe Version ) Country , Music , Honky Tonk , Pop , Pop/Rock , Contemporary Country , Rock ‰ ãÑ 2010 Hit Red Records under exclusive license to Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37 3:36",Keith Urban,,,$ 1.29,,,22-Feb-11,557,You Gon na Fly Get Closer ( Deluxe Version ) Country $ 1.29,Keith Urban,,,,( C ) 2011 Hit Red Records under exclusive license to Capitol Records Nashville,3:36,"February 22 , 2011",1
505,181,I Have Seen the Rain ( Featuring James T. Moore ) I 'm Not Dead $ 0.99,P!nk featuring James T. Moore,,"Pop , Music , Electronic , R&B / Soul , Pop/Rock , Dance",,"2006 RCA/JIVE Label Group , a unit of Sony Music Entertainment",3:29,4-Mar-06,601,"I Have Seen The Rain ( Featuring James T. Moore ) ( Main Version ) I 'm Not Dead [ Explicit ] $ 0.99 April 4 , 2006",P!nk,,"Dance & Electronic , Pop , R&B",,"( C ) 2009 Foo & Blu , LLC under exclusive License to Interscope Records",3:29,,1
506,333,"Billy Keith Urban In the Ranch Country , Music , Honky Tonk , Contemporary Country 3:46",,,,$ 1.29,1997 Capitol Nashville,,1997,615,"Billy Country ( c ) 1997 Capitol Nashville February 10 , 2004",Keith Urban,Keith Urban In The Ranch,,$ 1.29,,3:46,,1
507,239,"We 'll Be Coming Back ( feat . Example ) [ Jacob Plant Remix ] Dance , Music , R&B / Soul , Electronic $ 1.29 2013 Sony Music Entertainment UK Limited 5-Feb-13",Calvin Harris,We 'll Be Coming Back ( feat . Example ) [ Remixes ],,,,5:02,,591,How Deep Is Your Love ( Chris Lake Remix ) Calvin Harris & Disciples $ 1.29 5:06,,How Deep Is Your Love ( Remixes ),Dance & Electronic,,"( C ) 2015 Island Records , a division of Universal Music Operations Limited",,"August 7 , 2015",0
508,121,"I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ) Dance , Music , Rock , House , Electronic 3:34 26-Aug-11",David Guetta,Nothing But the Beat,,$ 1.29,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",,,721,I Can Only Imagine ( Feat . Chris Brown & Lil Wayne ) David Guetta Nothing But The Beat Dance & Electronic $ 1.29 3:29,,,,,2009 Andy Henningsen,,"August 26 , 2011",0
509,365,Latch ( feat . Sam Smith ) Disclosure Settle ( Deluxe Version ) $ 1.29 15-Apr-14,,,"Electronic , Music",,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited",4:15,,814,"Latch [ feat . Sam Smith ] Disclosure Settle Electronica , Dance & Electronic ( C ) 2013 Universal Island Records , a division of Universal Music Operations Limited June 11 , 2013",,,,$ 1.29,,4:15,,1
510,68,"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 3:20",,Listen ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,,,24-Nov-14,658,"S.T.O.P ( feat . Ryan Tedder ) Listen Dance & Electronic $ 1.29 2015 If Moving Your Mine 3:34 November 24 , 2014",David Guetta,,,,,,,0
511,75,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Extended ] Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Remixes ] - EP $ 1.29 12-May-15",David Guetta,,"Dance , Music",,"2015 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States",4:42,,574,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Club Killers Remix ] $ 1.29",David Guetta,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Remixes EP ]",Dance & Electronic,,2015 Michelle Kelly,4:01,"May 12 , 2015",0
512,30,"Get Free ( Andy C remix ) Major Lazer Electronic , Music , Dance , Rock , Electronica $ 1.29 5:31 27-Feb-13",,Get Free - Single,,,2013 Secretly Canadian / Mad Decent,,,614,Keep It Goin ' Louder ( Savage Skulls Remix ) [ Explicit ] Keep It Goin ' Louder ( Maxi Single ) [ Explicit ] $ 0.99 5:03,Major Lazer,,"Electronica , Dance & Electronic",,"( C ) 2009 Downtown Music , LLC . Downtown Records is a trademark of Downtown Music , LLC .",,"December 21 , 2009",0
513,295,"Money Right ( feat . Rick Ross & Brisco ) Hip-Hop/Rap , Music , Pop , Dirty South 2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States",Flo Rida,Mail On Sunday,,$ 1.29,,3:16,18-Mar-08,683,"In The Ayer ( feat . will.I.am ) Flo Rida Mail On Sunday [ Clean ] Rap & Hip-Hop , Southern Rap , Pop Rap $ 1.29 2013 Warner Bros. . Records Inc. 3:40",,,,,,,"March 18 , 2008",0
514,313,Going Away For a While $ 1.29 2015 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 3:13,Brett Eldredge,Illinois,"Country , Music , Contemporary Country , Honky Tonk , Traditional Country",,,,11-Sep-15,606,"Going Away For A While Illinois $ 1.29 3:15 September 11 , 2015",Brett Eldredge,,Country,,( c ) Phonotype,,,1
515,217,"Whateva ( feat . Monty ) Fetty Wap ( Deluxe ) Hip-Hop/Rap , Music , Rap 2015 300 Entertainment/RGF Productions 5:11",Fetty Wap,,,Album Only,,,,539,Whateva ( feat . Monty ) [ Explicit ] Rap & Hip-Hop,Fetty Wap,Fetty Wap ( Deluxe ) [ Explicit ],,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11,"September 25 , 2015",1
516,87,"The Whisperer ( feat . Sia ) David Guetta Dance , Music , Electronic , House , Rock , French Pop 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved 3:54",,Listen,,$ 1.29,,,24-Nov-14,630,"No Money no Love ( feat . Elliphant & Ms. Dynamite ) David Guetta Listen ( Deluxe ) 3:57 November 24 , 2014",,,Dance & Electronic,$ 1.29,2015 If Moving Your Mine,,,0
517,285,Medicated ( feat . Chevy Woods & Juicy J ) Wiz Khalifa O.N.I.F.C. 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 5:30,,,"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",$ 1.29,,,4-Dec-12,749,"Initiation ( feat . Lola Monroe ) [ Explicit ] O.N.I.F.C. [ Explicit ] Rap & Hip-Hop $ 1.29 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States December 4 , 2012",Wiz Khalifa,,,,,4:29,,0
518,98,"Who 's That Chick ? ( feat . Rihanna ) [ Single Version ] David Guetta & Rihanna House , Music , Dance , Rock , Electronic",,Who 's That Chick ( feat . Rihanna ) - EP,,$ 0.99,2010 Gum Prod licence exclusive Parlophone Music France,2:45,3-Dec-10,922,"When Love Takes Over ( Feat . Kelly Rowland - Electro Extended ) When Love Takes Over ( feat . Kelly Rowland ) $ 0.99 ( C ) 2015 The Valory Music Co. , LLC 8:20 May 5 , 2009",David Guetta,,Dance & Electronic,,,,,0
519,101,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] $ 1.29 2010 Gum Prod licence exclusive Parlophone Music France 2:51 21-Aug-09,David Guetta,One Love ( Deluxe Version ),"Dance , Music",,,,,756,On The Dancefloor ( Feat . Will I Am & Apl De Ap ; Continuous Mix Version ) One Love ( Deluxe Version ) Dance & Electronic 4:16,David Guetta,,,$ 1.29,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,,"August 21 , 2009",0
520,377,"Crew Love ( feat . The Weeknd ) Hip-Hop/Rap , Music $ 1.29 ‰ ãÑ 2011 Cash Money Records Inc.",Drake,Take Care ( Deluxe Version ),,,,3:28,15-Nov-11,729,All Me [ feat . 2 Chainz ] [ Explicit ] Drake Nothing Was The Same ( Deluxe ) [ Explicit ] $ 1.29,,,Rap & Hip-Hop,,( C ) 2013 Cash Money Records Inc.,4:30,"September 24 , 2013",0
521,147,"Through the Ghost Rock , Music $ 1.29",Shinedown,The Studio Album Collection,,,2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:01,8-Nov-13,883,Through the Ghost The Studio Album Collection,Shinedown,,Rock,$ 1.29,2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:01,"November 8 , 2013",1
522,258,We Dem Boyz Blacc Hollywood ( Deluxe Version ) $ 1.99 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 3:56,Wiz Khalifa,,"Hip-Hop/Rap , Music , Rap , Hardcore Rap , East Coast Rap , Rock",,,,19-Aug-14,480,"We Dem Boyz Remix ( feat . Rick Ross , ScHoolboy Q & Nas ) [ Explicit ] Blacc Hollywood ( Deluxe ) [ Explicit ] Rap & Hip-Hop $ 1.29 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 5:19",Wiz Khalifa,,,,,,"August 19 , 2014",0
523,67,"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta Listen ( Deluxe Version ) Dance , Music , Rock , House , Electronic , French Pop $ 1.29 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 24-Nov-14",,,,,,3:20,,659,"I 'll Keep Loving you ( feat . Birdy & Jaymes Young ) David Guetta Listen Dance & Electronic $ 1.29 2015 If Moving Your Mine November 24 , 2014",,,,,,3:08,,0
524,212,"Whateva ( feat . Monty ) Fetty Wap ( Deluxe ) Hip-Hop/Rap , Music , Rap Album Only 2015 300 Entertainment/RGF Productions",Fetty Wap,,,,,5:11,,536,"For My Team ( feat . Monty ) [ Clean ] Fetty Wap $ 1.29 3:28 September 25 , 2015",,Fetty Wap ( Deluxe ) [ Clean ],Rap & Hip-Hop,,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",,,0
